"","csv_file","row_number","fname","harvest_moisture_pct","harvest_date","Hybrid","oil_pct","height_in","plants_per_acre","planting_date","seed_size_14_64_to_below","seed_size_19_64_to 16_64","seed_size_21_64_to 20_64","seed_size_23_64_to 22_64","seed_size_above_24_64","test_weight_lbs_bushel","yield_lb_acre","seed_size_14_64_and_below_pct","seed_size_19_64_to_16_64_pct","seed_size_21_64_to_20_64_pct","seed_size_23_64_to_22_64_pct","seed_size_above_24_64_pct","Brand","flower_50pct_days_past_planting","mature_days_past_planting","Days to PM Original","drop_neck","head_diameter_in","lodge_pct","mature_code","oleic_pct","qc_notes","total_weight","type","phomopsis_pct","sclerotinia_pct","seed_wt_200_gm","bird_damage_pct","hulling_quality_test","linoleic_pct","midge","palmitic_pct","stalk_rot_pct","stearic_pct","hybrid_type","trait","downey_mildew","stalk_rot","HT","LGC","midge_at_flowering","midge_at_maturity","lodge_root","lodge_root_score","TW","seed_wt_200","herb_type","oil_type","seed_wt_100","vigor","flower_first_days_past_planting","flower_50pct_days_past_june_1","harvest_population","population","stem_break","Location","seed_weight","test_weight","Year","seed_size_16_64_and_below","seed_size_21_64_to 20_64_pct","seed_size_16_64_and_below_pct","seed_size_above_16_64_pct","seed_size_above_19_64_pct","seed_size_above_20_64_pct","seed_size_above_21_64_pct","seed_size_above_22_64_pct","seed_size_above_23_64_pct","yield_lb_acre_2yr_avg","herb_tech_trait","seed_screen_16_64_pct","seed_screen_20_64_pct","seed_screen_22_64_pct","seed_screen_24_64_pct","yield_lb_acre_3yr_avg","tech_traits","yield_lb_acre_2008","seed_wt_1000_gm","seed_size_18_64_pct","damage_assert_2_pct","damage_assert_3_pct","stalk_break_pct","HR_pct","leaf_rust_pct","rust_lower_plant_pct","rust_mid_plant_pct","neck_break_pct","neck_drop_pct","nut_meat_pct","lodge_rate_0_9_scale","plants_per_thousandth_acre","seed_size_above_18_64_pct","seed_size_20_64_pct","seed_length_mm","seed_width_mm","yield_lb_acre_2007","oil_yield_lb_acre","seeds_per_lb","SR%","test_weight_gm","rust_upper_plant_pct","vert_pct","midge_pct","midge_severity_0_9_scale","rust_pct","seed_size_22_64_pct","yield_lb_acre_2010","bud_burn_pct","lodge_rate_1_9_scale","yield_lb_acre_2012","phomopsis_0_4_scale","lodge_rate_0_5_scale","hybrid_traits","lodge_root_pct","lodge_stalk_pct","seed_size_19_64_to 16_64_pct","seed_size_23_64_to 22_64_pct","block","Brand/Hybrid","entry","height_cm","plot","seed_yield_lbs_acre","v_desc","herb","notes","flower_50pct_date","mature_date","flower_50pct_days_past_july_1","plants_broken","plants_lodged","rust","sterile_heads","vert_wilt","stem_break_pct","flower_50pct_days_past_emergence","head_moisture","stem_curve","white_mold_pct","Damage","seed_size","lodge_stalk","stalk_break","lodge_score","head_days_past_planting","rust_rating","no_plants_lodged","lodge_number_of_plants","flower_100pct_days_past_planting","final_population_plants_per_thousandth_acre","final_population_plants_per_acre","neck_break","oil_yield","self_poll_pct","yield_as_pct_of_yr_avg","mature_days_past_june_1","self_poll","gross_income","oil_content","oil_content_lb_acre","final_population_plants_per_thousandth_of_an_acre","yield_rank","rank","final_stand_pct","year_entered_with_data","nusun","late","short","Sort ID","Unif_Brand","Unif_Hybrid","leanne_yield","leanne_oil","Unif_Name","flower_50_doy","var"
"1188","A-652 2015_app_final.csv",104,"Carrington",10.07,20151103,"3845 HO",45.0925,57.480315,NA,20150603,NA,NA,NA,NA,NA,32.675,1882.24597,NA,NA,NA,NA,NA,"Syngenta",66.25,107.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syngenta","3845 HO",NA,NA,NA,220.25,NA
"1189","A-652 2015_app_final.csv",105,"Carrington",10.215,20151103,"7111 HO/CL/DM",38.4925,57.8740157,NA,20150603,NA,NA,NA,NA,NA,31.525,1466.5641,NA,NA,NA,NA,NA,"Syngenta",62.75,104.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710.53137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.75,NA
"1190","A-652 2015_app_final.csv",106,"Carrington",9.8475,20151103,"SY7717",42.8875,60.2362205,NA,20150603,NA,NA,NA,NA,NA,31.75,1112.50678,NA,NA,NA,NA,NA,"Syngenta",65,107.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.63773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA
"1191","A-652 2015_app_final.csv",107,"Carrington",11.3025,20151103,"11N94",46.1025,57.6771654,NA,20150603,NA,NA,NA,NA,NA,32.125,1727.47208,NA,NA,NA,NA,NA,"Thunder",67,105.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,NA
"1192","A-652 2015_app_final.csv",108,"Carrington",10.415,20151103,"35H92",43.12,55.3149606,NA,20150603,NA,NA,NA,NA,NA,31.4,1420.85349,NA,NA,NA,NA,NA,"Thunder",65,107.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA
"1193","A-652 2015_app_final.csv",109,"Carrington",10.825,20151103,"42H94",44.04,54.9212598,NA,20150603,NA,NA,NA,NA,NA,29,1517.17484,NA,NA,NA,NA,NA,"Thunder",69,107.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,NA
"1194","A-652 2015_app_final.csv",110,"Carrington",10.7966667,20151103,"894",44.6817069,59.0551181,NA,20150603,NA,NA,NA,NA,NA,31.9333333,1393.797,NA,NA,NA,NA,NA,"USDA",65.3333333,105.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA","894",NA,NA,NA,219.3333333,NA
"1195","A-652 2015_app_final.csv",111,"Carrington",10.1733333,20151103,"559CL",44.0033333,61.4173228,NA,20150603,NA,NA,NA,NA,NA,31.0333333,1880.56631,NA,NA,NA,NA,NA,"Croplan (check)",67.3333333,110.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.3333333,NA
"1196","A-652 2015_app_final.csv",112,"Carrington",9.8566667,20151103,"8N270CLDM",40.69,56.167979,NA,20150603,NA,NA,NA,NA,NA,31.5333333,1670.94724,NA,NA,NA,NA,NA,"Mycogen (check)",63,105.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,NA
"1197","A-652 2015_app_final.csv",113,"Carrington",10.12,20151103,"Falcon",45.5133333,55.1181102,NA,20150603,NA,NA,NA,NA,NA,33.2666667,2125.94969,NA,NA,NA,NA,NA,"Nuseed (check)",65.6666667,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.6666667,NA
"1198","A-652 2015_app_final.csv",114,"Carrington",10.14,20151103,"Honeycomb NS",41.0766667,59.1863517,NA,20150603,NA,NA,NA,NA,NA,28.5,1162.99705,NA,NA,NA,NA,NA,"AAFC/USDA3",63,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,NA
"1199","A-652 2016_app_final.csv",53,"Carrington",6.89,20161109,"432 E",40.83,62.992125984252,NA,20160527,NA,NA,NA,NA,NA,32.25,1457.8,NA,NA,NA,NA,NA,"Croplan",66,124.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936.86831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croplan Genetics","432 E DMR NS",NA,NA,NA,214,1936.86831
"1200","A-652 2016_app_final.csv",54,"Carrington",7.89,20161109,"455 E HO",42.07775,62.992125984252,NA,20160527,NA,NA,NA,NA,NA,32.4,1905.4,NA,NA,NA,NA,NA,"Croplan",68.75,129.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croplan Genetics","455 E HO",NA,NA,NA,216.75,NA
"1201","A-652 2016_app_final.csv",55,"Carrington",7.885,20161109,"458 E HO",40.12525,68.4055118110236,NA,20160527,NA,NA,NA,NA,NA,29.65,1599.6,NA,NA,NA,NA,NA,"Croplan",68.75,130.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676.22663333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croplan Genetics","458 E HO",NA,NA,NA,216.75,1676.22663333333
"1202","A-652 2016_app_final.csv",56,"Carrington",8.2675,20161109,"545 CL",43.05475,58.5629921259843,NA,20160527,NA,NA,NA,NA,NA,31.4,1911.2,NA,NA,NA,NA,NA,"Croplan",70.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918.16773666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croplan Genetics","545 CL NS",NA,NA,NA,218.5,1918.16773666667
"1203","A-652 2016_app_final.csv",57,"Carrington",6.115,20161109,"549 CL HO",40.92275,68.4055118110236,NA,20160527,NA,NA,NA,NA,NA,32.575,1518.3,NA,NA,NA,NA,NA,"Croplan",66.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croplan Genetics","549 CL HO",NA,NA,NA,214.75,NA
"1204","A-652 2016_app_final.csv",58,"Carrington",8.015,20161109,"553 CL HO",42.9,62.5,NA,20160527,NA,NA,NA,NA,NA,28.9,1518,NA,NA,NA,NA,NA,"Croplan",72.25,126.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croplan Genetics","553 CL HO",NA,NA,NA,220.25,NA
"1205","A-652 2016_app_final.csv",59,"Carrington",7.36,20161109,"8D310CL",36.02575,62.007874015748,NA,20160527,NA,NA,NA,NA,NA,29.4,2088.2,NA,NA,NA,NA,NA,"Mycogen",71.5,130.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2165.50265666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.5,2165.50265666667
"1206","A-652 2016_app_final.csv",60,"Carrington",8.295,20161109,"8H449CLDM",47.34675,58.5629921259843,NA,20160527,NA,NA,NA,NA,NA,34.4,1792.9,NA,NA,NA,NA,NA,"Mycogen",69.25,130.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2154.9743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mycogen","8H449CLDM",NA,NA,NA,217.25,2154.9743
"1207","A-652 2016_app_final.csv",61,"Carrington",8.13,20161109,"MY8H456CL",45.72425,64.9606299212598,NA,20160527,NA,NA,NA,NA,NA,25.275,1427.7,NA,NA,NA,NA,NA,"Mycogen",70.5,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrington",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.5,NA
